"province","ioic_industry","year","count"
"Alberta","Clothing and leather and allied product manufacturing  [BS31B00]","2016",4
"Alberta","Clothing and leather and allied product manufacturing  [BS31B00]","2017",4
"Alberta","Clothing and leather and allied product manufacturing  [BS31B00]","2018",5
"Alberta","Clothing and leather and allied product manufacturing  [BS31B00]","2019",6
"Alberta","Clothing and leather and allied product manufacturing  [BS31B00]","2020",5
"Alberta","Clothing and leather and allied product manufacturing  [BS31B00]","2021",5
"Alberta","Wood product manufacturing  [BS32100] 12","2012",1172
"Alberta","Wood product manufacturing  [BS32100] 12","2013",1689
"Alberta","Wood product manufacturing  [BS32100] 12","2014",1797
"Alberta","Wood product manufacturing  [BS32100] 12","2015",1024
"Alberta","Wood product manufacturing  [BS32100] 12","2016",1248
"Alberta","Wood product manufacturing  [BS32100] 12","2017",2402
"Alberta","Wood product manufacturing  [BS32100] 12","2018",2030
"Alberta","Wood product manufacturing  [BS32100] 12","2019",2066
"Alberta","Wood product manufacturing  [BS32100] 12","2020",2266
"Alberta","Wood product manufacturing  [BS32100] 12","2021",2948
"Alberta","Pulp, paper and paperboard mills  [BS32210] 12","2012",6819
"Alberta","Pulp, paper and paperboard mills  [BS32210] 12","2013",7834
"Alberta","Pulp, paper and paperboard mills  [BS32210] 12","2014",7848
"Alberta","Pulp, paper and paperboard mills  [BS32210] 12","2015",6818
"Alberta","Pulp, paper and paperboard mills  [BS32210] 12","2016",4483
"Alberta","Pulp, paper and paperboard mills  [BS32210] 12","2017",4151
"Alberta","Pulp, paper and paperboard mills  [BS32210] 12","2018",6583
"Alberta","Pulp, paper and paperboard mills  [BS32210] 12","2019",6491
"Alberta","Pulp, paper and paperboard mills  [BS32210] 12","2020",6299
"Alberta","Pulp, paper and paperboard mills  [BS32210] 12","2021",6148
"Alberta","Converted paper product manufacturing  [BS32220]","2012",9
"Alberta","Converted paper product manufacturing  [BS32220]","2013",20
"Alberta","Converted paper product manufacturing  [BS32220]","2014",22
"Alberta","Converted paper product manufacturing  [BS32220]","2015",23
"Alberta","Converted paper product manufacturing  [BS32220]","2016",19
"Alberta","Converted paper product manufacturing  [BS32220]","2017",24
"Alberta","Converted paper product manufacturing  [BS32220]","2018",21
"Alberta","Converted paper product manufacturing  [BS32220]","2019",20
"Alberta","Converted paper product manufacturing  [BS32220]","2020",19
"Alberta","Converted paper product manufacturing  [BS32220]","2021",18
"Alberta","Printing and related support activities  [BS32300]","2012",34
"Alberta","Printing and related support activities  [BS32300]","2013",87
"Alberta","Printing and related support activities  [BS32300]","2014",39
"Alberta","Printing and related support activities  [BS32300]","2015",37
"Alberta","Printing and related support activities  [BS32300]","2016",33
"Alberta","Printing and related support activities  [BS32300]","2017",38
"Alberta","Printing and related support activities  [BS32300]","2018",41
"Alberta","Printing and related support activities  [BS32300]","2019",28
"Alberta","Printing and related support activities  [BS32300]","2020",23
"Alberta","Printing and related support activities  [BS32300]","2021",22
"Alberta","Petroleum and coal product manufacturing  [BS32400]","2012",6620
"Alberta","Petroleum and coal product manufacturing  [BS32400]","2013",7195
"Alberta","Petroleum and coal product manufacturing  [BS32400]","2014",7055
"Alberta","Petroleum and coal product manufacturing  [BS32400]","2015",6615
"Alberta","Petroleum and coal product manufacturing  [BS32400]","2016",6917
"Alberta","Petroleum and coal product manufacturing  [BS32400]","2017",7603
"Alberta","Petroleum and coal product manufacturing  [BS32400]","2018",7292
"Alberta","Petroleum and coal product manufacturing  [BS32400]","2019",7762
"Alberta","Petroleum and coal product manufacturing  [BS32400]","2020",6217
"Alberta","Petroleum and coal product manufacturing  [BS32400]","2021",6984
"Alberta","Basic chemical manufacturing  [BS32510]","2012",7312
"Alberta","Basic chemical manufacturing  [BS32510]","2013",6537
"Alberta","Basic chemical manufacturing  [BS32510]","2014",5333
"Alberta","Basic chemical manufacturing  [BS32510]","2015",5406
"Alberta","Basic chemical manufacturing  [BS32510]","2016",5606
"Alberta","Basic chemical manufacturing  [BS32510]","2017",5946
"Alberta","Basic chemical manufacturing  [BS32510]","2018",6793
"Alberta","Basic chemical manufacturing  [BS32510]","2019",6727
"Alberta","Basic chemical manufacturing  [BS32510]","2020",6560
"Alberta","Basic chemical manufacturing  [BS32510]","2021",6714
"Alberta","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2012",4444
"Alberta","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2013",4513
"Alberta","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2014",4210
"Alberta","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2015",4633
"Alberta","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2016",4609
"Alberta","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2017",4068
"Alberta","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2018",4009
"Alberta","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2019",4283
"Alberta","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2020",4273
"Alberta","Pesticide, fertilizer and other agricultural chemical manufacturing  [BS32530]","2021",4325
"Alberta","Pharmaceutical and medicine manufacturing  [BS32540]","2012",2
"Alberta","Pharmaceutical and medicine manufacturing  [BS32540]","2013",4
"Alberta","Pharmaceutical and medicine manufacturing  [BS32540]","2014",4
"Alberta","Pharmaceutical and medicine manufacturing  [BS32540]","2015",6
"Alberta","Pharmaceutical and medicine manufacturing  [BS32540]","2016",5
"Alberta","Pharmaceutical and medicine manufacturing  [BS32540]","2017",5
"Alberta","Pharmaceutical and medicine manufacturing  [BS32540]","2018",6
"Alberta","Pharmaceutical and medicine manufacturing  [BS32540]","2019",7
"Alberta","Pharmaceutical and medicine manufacturing  [BS32540]","2020",8
"Alberta","Pharmaceutical and medicine manufacturing  [BS32540]","2021",8
"Alberta","Miscellaneous chemical product manufacturing  [BS325C0] 13","2012",1329
"Alberta","Miscellaneous chemical product manufacturing  [BS325C0] 13","2013",1474
"Alberta","Miscellaneous chemical product manufacturing  [BS325C0] 13","2014",2342
"Alberta","Miscellaneous chemical product manufacturing  [BS325C0] 13","2015",2168
"Alberta","Miscellaneous chemical product manufacturing  [BS325C0] 13","2016",1987
"Alberta","Miscellaneous chemical product manufacturing  [BS325C0] 13","2017",1257
"Alberta","Miscellaneous chemical product manufacturing  [BS325C0] 13","2018",711
"Alberta","Miscellaneous chemical product manufacturing  [BS325C0] 13","2019",155
"Alberta","Miscellaneous chemical product manufacturing  [BS325C0] 13","2020",573
"Alberta","Miscellaneous chemical product manufacturing  [BS325C0] 13","2021",532
"Alberta","Plastic product manufacturing  [BS32610]","2012",46
"Alberta","Plastic product manufacturing  [BS32610]","2013",82
"Alberta","Plastic product manufacturing  [BS32610]","2014",83
"Alberta","Plastic product manufacturing  [BS32610]","2015",69
"Alberta","Plastic product manufacturing  [BS32610]","2016",119
"Alberta","Plastic product manufacturing  [BS32610]","2017",64
"Alberta","Plastic product manufacturing  [BS32610]","2018",67
"Alberta","Plastic product manufacturing  [BS32610]","2019",83
"Alberta","Plastic product manufacturing  [BS32610]","2020",76
"Alberta","Plastic product manufacturing  [BS32610]","2021",74
"Alberta","Rubber product manufacturing  [BS32620]","2012",12
"Alberta","Rubber product manufacturing  [BS32620]","2013",17
"Alberta","Rubber product manufacturing  [BS32620]","2014",13
"Alberta","Rubber product manufacturing  [BS32620]","2015",21
"Alberta","Rubber product manufacturing  [BS32620]","2016",19
"Alberta","Rubber product manufacturing  [BS32620]","2017",30
"Alberta","Rubber product manufacturing  [BS32620]","2018",11
"Alberta","Rubber product manufacturing  [BS32620]","2019",14
"Alberta","Rubber product manufacturing  [BS32620]","2020",12
"Alberta","Rubber product manufacturing  [BS32620]","2021",12
"Alberta","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2012",220
"Alberta","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2013",251
"Alberta","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2014",337
"Alberta","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2015",338
"Alberta","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2016",323
"Alberta","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2017",229
"Alberta","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2018",221
"Alberta","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2019",219
"Alberta","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2020",222
"Alberta","Non-metallic mineral product manufacturing (except cement and concrete products)  [BS327A0]","2021",220
"Alberta","Cement and concrete product manufacturing  [BS32730]","2012",1670
"Alberta","Cement and concrete product manufacturing  [BS32730]","2013",1597
"Alberta","Cement and concrete product manufacturing  [BS32730]","2014",1540
"Alberta","Cement and concrete product manufacturing  [BS32730]","2015",1539
"Alberta","Cement and concrete product manufacturing  [BS32730]","2016",1567
"Alberta","Cement and concrete product manufacturing  [BS32730]","2017",1683
"Alberta","Cement and concrete product manufacturing  [BS32730]","2018",2037
"Alberta","Cement and concrete product manufacturing  [BS32730]","2019",2024
"Alberta","Cement and concrete product manufacturing  [BS32730]","2020",1625
"Alberta","Cement and concrete product manufacturing  [BS32730]","2021",2102
"Alberta","Primary metal manufacturing  [BS33100]","2012",420
"Alberta","Primary metal manufacturing  [BS33100]","2013",429
"Alberta","Primary metal manufacturing  [BS33100]","2014",368
"Alberta","Primary metal manufacturing  [BS33100]","2015",433
"Alberta","Primary metal manufacturing  [BS33100]","2016",93
"Alberta","Primary metal manufacturing  [BS33100]","2017",87
"Alberta","Primary metal manufacturing  [BS33100]","2018",139
"Alberta","Primary metal manufacturing  [BS33100]","2019",119
"Alberta","Primary metal manufacturing  [BS33100]","2020",105
"Alberta","Primary metal manufacturing  [BS33100]","2021",89
"Alberta","Fabricated metal product manufacturing  [BS33200]","2012",339
"Alberta","Fabricated metal product manufacturing  [BS33200]","2013",465
"Alberta","Fabricated metal product manufacturing  [BS33200]","2014",396
"Alberta","Fabricated metal product manufacturing  [BS33200]","2015",387
"Alberta","Fabricated metal product manufacturing  [BS33200]","2016",371
"Alberta","Fabricated metal product manufacturing  [BS33200]","2017",254
"Alberta","Fabricated metal product manufacturing  [BS33200]","2018",253
"Alberta","Fabricated metal product manufacturing  [BS33200]","2019",270
"Alberta","Fabricated metal product manufacturing  [BS33200]","2020",261
"Alberta","Fabricated metal product manufacturing  [BS33200]","2021",257
"Alberta","Machinery manufacturing  [BS33300]","2012",263
"Alberta","Machinery manufacturing  [BS33300]","2013",296
"Alberta","Machinery manufacturing  [BS33300]","2014",305
"Alberta","Machinery manufacturing  [BS33300]","2015",285
"Alberta","Machinery manufacturing  [BS33300]","2016",219
"Alberta","Machinery manufacturing  [BS33300]","2017",204
"Alberta","Machinery manufacturing  [BS33300]","2018",258
"Alberta","Machinery manufacturing  [BS33300]","2019",243
"Alberta","Machinery manufacturing  [BS33300]","2020",191
"Alberta","Machinery manufacturing  [BS33300]","2021",183
"Alberta","Computer and peripheral equipment manufacturing  [BS33410]","2012",1
"Alberta","Computer and peripheral equipment manufacturing  [BS33410]","2013",1
"Alberta","Computer and peripheral equipment manufacturing  [BS33410]","2014",1
"Alberta","Computer and peripheral equipment manufacturing  [BS33410]","2015",1
"Alberta","Computer and peripheral equipment manufacturing  [BS33410]","2016",2
"Alberta","Computer and peripheral equipment manufacturing  [BS33410]","2017",1
"Alberta","Computer and peripheral equipment manufacturing  [BS33410]","2018",2
"Alberta","Computer and peripheral equipment manufacturing  [BS33410]","2019",1
"Alberta","Computer and peripheral equipment manufacturing  [BS33410]","2020",1
"Alberta","Computer and peripheral equipment manufacturing  [BS33410]","2021",1
"Alberta","Electronic product manufacturing  [BS334B0]","2012",12
"Alberta","Electronic product manufacturing  [BS334B0]","2013",12
"Alberta","Electronic product manufacturing  [BS334B0]","2014",14
"Alberta","Electronic product manufacturing  [BS334B0]","2015",11
"Alberta","Electronic product manufacturing  [BS334B0]","2016",19
"Alberta","Electronic product manufacturing  [BS334B0]","2017",14
"Alberta","Electronic product manufacturing  [BS334B0]","2018",14
"Alberta","Electronic product manufacturing  [BS334B0]","2019",15
"Alberta","Electronic product manufacturing  [BS334B0]","2020",15
"Alberta","Electronic product manufacturing  [BS334B0]","2021",14
"Alberta","Electrical  equipment and component manufacturing  [BS335A0]","2012",20
"Alberta","Electrical  equipment and component manufacturing  [BS335A0]","2013",17
"Alberta","Electrical  equipment and component manufacturing  [BS335A0]","2014",16
"Alberta","Electrical  equipment and component manufacturing  [BS335A0]","2015",14
"Alberta","Electrical  equipment and component manufacturing  [BS335A0]","2016",14
"Alberta","Electrical  equipment and component manufacturing  [BS335A0]","2017",13
"Alberta","Electrical  equipment and component manufacturing  [BS335A0]","2018",17
"Alberta","Electrical  equipment and component manufacturing  [BS335A0]","2019",14
